"tty","label"
"IN","Yellow Fever Virus Strain 17D-204 Live antigen"
"IN","Yellow fever vaccine"
"IN","ZAFIRLUKAST"
"IN","ZALEPLON"
"IN","ZANAMIVIR"
"IN","ZANUBRUTINIB"
"IN","ZAVEGEPANT"
"IN","ZICONOTIDE"
"IN","ZIDOVUDINE"
"IN","ZILEUTON"
"IN","ZIPRASIDONE"
"IN","ZOLMITRIPTAN"
"IN","ZOLPIDEM"
"IN","ZONISAMIDE"
"IN","ZOSTER VACCINE LIVE (OKA/MERCK)"
"IN","ZURANOLONE"
"IN","Zafirlukast"
"IN","Zaleplon"
"IN","Zanamivir"
"IN","Zanubrutinib"
"IN","Zavegepant"
"IN","Ziconotide"
"IN","Zidovudine"
"IN","Zileuton"
"IN","Zinc dibutyldithiocarbamate"
"IN","Ziprasidone"
"IN","Zolmitriptan"
"IN","Zolpidem"
"IN","Zonisamide"
"IN","Zuranolone"
"IN","abacavir"
"IN","abaloparatide"
"IN","abatacept"
"IN","abemaciclib"
"IN","abiraterone"
"IN","abobotulinumtoxinA"
"IN","abrocitinib"
"IN","acalabrutinib"
"IN","acarbose"
"IN","acebutolol"
"IN","acetazolamide"
"IN","acetohydroxamic acid"
"IN","acetylcholine"
"IN","acetylcysteine"
"IN","acetylsalicylic acid"
"IN","aciclovir"
"IN","acitretin"
"IN","aclidinium"
"IN","acrivastine"
"IN","acyclovir"
"IN","adalimumab"
"IN","adalimumab-bwwd"
"IN","adapalene"
"IN","adefovir"
"IN","adenosine"
"IN","aducanumab"
"IN","afatinib"
"IN","aflibercept"
"IN","agalsidase beta"
"IN","albendazole"
"IN","albumin human"
"IN","albumin human, USP"
"IN","albumin microspheres, human"
"IN","albumin, human, microspheres"
"IN","albumin, iodinated I-125"
"IN","albumin, normal serum, human"
"IN","albumin,iodinated I-125 serum"
"IN","albuterol"
"IN","alcaftadine"
"IN","alclometasone"
"IN","aldesleukin"
"IN","alectinib"
"IN","alemtuzumab"
"IN","alendronic acid"
"IN","alfentanil"
"IN","alfuzosin"
"IN","alglucosidase alfa"
"IN","alirocumab"
"IN","aliskiren"
"IN","alitretinoin"
"IN","allopurinol"
"IN","allopurinol sodium (as allopurinol)"
"IN","almotriptan"
"IN","alogliptin"
"IN","alosetron"
"IN","alprazolam"
"IN","alprostadil"
"IN","amantadine"
"IN","ambrisentan"
"IN","amcinonide"
"IN","amfepramone"
"IN","amfetamine"
"IN","amifampridine"
"IN","amikacin"
"IN","amiloride"
"IN","aminobenzoic acid"
"IN","aminocaproic acid"
"IN","aminolevulinic acid"
"IN","amiodarone"
"IN","amisulpride"
"IN","amitriptyline"
"IN","amlodipine"
"IN","ammonia (13N)"
"IN","ammonia N-13"
"IN","ammonium lactate"
"IN","amoxapine"
"IN","amphetamine"
"IN","amphotericin B"
"IN","ampicillin"
"IN","amprenavir"
"IN","amyl cinnamal"
"IN","anagrelide"
"IN","anakinra"
"IN","anastrozole"
"IN","angiotensin II"
"IN","anidulafungin"
"IN","anifrolumab"
"IN","ansuvimab"
"IN","anti-inhibitor coagulant complex"
"IN","anti-thymocyte globulin (rabbit)"
"IN","anti-thymocyte globulin, rabbit"
"IN","antihemophilic factor VIII, human recombinant"
"IN","antihemophilic factor, human"
"IN","antihemophilic factor, recombinant"
"IN","antilymphocyte immunoglobulin (horse)"
"IN","antipsychotic drug"
"IN","antithymocyte immunoglobulin (rabbit)"
"IN","antivenin (lactrodectus mactans)"
"IN","antivenin,Latrodectus mactans (black widow spider)"
"IN","antiviral drugs"
"IN","apixaban"
"IN","apomorphine"
"IN","apraclonidine"
"IN","apremilast"
"IN","aprepitant"
"IN","aprotinin"
"IN","arformoterol"
"IN","argatroban"
"IN","aripiprazole"
"IN","artemether"
"IN","articaine"
"IN","ascorbic acid"
"IN","ascorbic acid (vit C)"
"IN","asenapine"
"IN","asfotase alfa"
"IN","asparaginase"
"IN","aspirin"
"IN","atazanavir"
"IN","atenolol"
"IN","atezolizumab"
"IN","atogepant"
"IN","atomoxetine"
"IN","atorvastatin"
"IN","atovaquone"
"IN","atracurium"
"IN","atropine"
"IN","avacincaptad pegol"
"IN","avacopan"
"IN","avalglucosidase alfa"
"IN","avanafil"
"IN","avapritinib"
"IN","avelumab"
"IN","avibactam"
"IN","axicabtagene ciloleucel"
"IN","axitinib"
"IN","azacitidine"
"IN","azathioprine"
"IN","azelastine"
"IN","azilsartan"
"IN","azithromycin"
"IN","aztreonam"
"IN","baclofen"
"IN","baloxavir"
"IN","balsalazide"
"IN","balsam peru"
"IN","baricitinib"
"IN","barium sulfate"
"IN","basiliximab"
"IN","bazedoxifene"
"IN","bcg, tice strain"
"IN","becaplermin"
"IN","beclometasone"
"IN","beclomethasone"
"IN","bedaquiline"
"IN","belatacept"
"IN","belimumab"
"IN","belinostat"
"IN","belzutifan"
"IN","bempedoic acid"
"IN","benazepril"
"IN","bendamustine"
"IN","bendroflumethiazide"
"IN","benralizumab"
"IN","benzatropine"
"IN","benzeneacetic acid"
"IN","benzocaine"
"IN","benzoic acid"
"IN","benzonatate"
"IN","benzphetamine"
"IN","benztropine"
"IN","benzyl alcohol"
"IN","benzylparaben"
"IN","benzylpenicillin"
"IN","bepotastine"
"IN","beractant"
"IN","berotralstat"
"IN","besifloxacin"
"IN","betaine"
"IN","betamethasone"
"IN","betaxolol"
"IN","bethanechol"
"IN","bevacizumab"
"IN","bexagliflozin"
"IN","bexarotene"
"IN","bicalutamide"
"IN","bimatoprost"
"IN","bisacodyl"
"IN","bismuth cation"
"IN","bismuth subsalicylate"
"IN","bisoprolol"
"IN","bivalirudin"
"IN","bleomycin"
"IN","blinatumomab"
"IN","bortezomib"
"IN","bosutinib"
"IN","botulinum toxin type A"
"IN","botulism immune globulin IV human"
"IN","botulism immune globulin, human"
"IN","bremelanotide"
"IN","brentuximab vedotin"
"IN","brexanolone"
"IN","brexpiprazole"
"IN","brigatinib"
"IN","brilliant blue G"
"IN","brimonidine"
"IN","brinzolamide"
"IN","brodalumab"
"IN","bromfenac"
"IN","bromocriptine"
"IN","bronopol"
"IN","budesonide"
"IN","bumetanide"
"IN","bupivacaine"
"IN","buprenorphine"
"IN","bupropion"
"IN","busulfan"
"IN","butalbital"
"IN","butenafine"
"IN","butoconazole"
"IN","butorphanol"
"IN","butylparaben"
"IN","c1-inhibitor, plasma derived"
"IN","cabazitaxel"
"IN","cabergoline"
"IN","cabotegravir"
"IN","cabozantinib"
"IN","caffeine"
"IN","calaspargase pegol"
"IN","calcipotriene"
"IN","calcipotriol"
"IN","calcitonin (salmon synthetic)"
"IN","calcitonin, salmon"
"IN","calcitonin,salmon,synthetic"
"IN","calcitriol"
"IN","calcium"
"IN","calcium ion"
"IN","calfactant"
"IN","canagliflozin (anhydrous)"
"IN","candesartan"
"IN","cangrelor"
"IN","capecitabine"
"IN","capmatinib"
"IN","captopril"
"IN","carbamazepine"
"IN","carbamoylcholine"
"IN","carbinoxamine"
"IN","carbon dioxide"
"IN","carboplatin"
"IN","carboprost"
"IN","carfilzomib"
"IN","carglumic acid"
"IN","cariprazine"
"IN","carisoprodol"
"IN","carmustine"
"IN","carteolol"
"IN","carvedilol"
"IN","casimersen"
"IN","caspofungin"
"IN","cefazolin"
"IN","cefdinir"
"IN","cefditoren"
"IN","cefepime"
"IN","cefiderocol"
"IN","cefotaxime"
"IN","cefotetan"
"IN","cefoxitin"
"IN","cefpodoxime"
"IN","cefprozil"
"IN","ceftaroline"
"IN","ceftibuten"
"IN","ceftizoxime"
"IN","ceftolozane"
"IN","ceftriaxone"
"IN","cefuroxime"
"IN","celecoxib"
"IN","cellulose sodium phosphate"
"IN","cenegermin"
"IN","ceritinib"
"IN","cerliponase alfa"
"IN","certolizumab pegol"
"IN","cetirizine"
"IN","cetrorelix"
"IN","cetuximab"
"IN","cevimeline"
"IN","chlorambucil"
"IN","chloramphenicol"
"IN","chlordiazepoxide"
"IN","chlormethine"
"IN","chloroprocaine"
"IN","chloroquine"
"IN","chlorothiazide"
"IN","chlorphenamine"
"IN","chlorpheniramine"
"IN","chlorpromazine"
"IN","chlorquinaldol"
"IN","chlortalidone"
"IN","chlorthalidone"
"IN","chlorzoxazone"
"IN","cholecalciferol"
"IN","cholecalciferol (vitamin D3)"
"IN","cholestyramine"
"IN","cholestyramine resin"
"IN","cholic acid"
"IN","choriogonadotropin alfa"
"IN","choriogonadotropin alpha"
"IN","chromium"
"IN","ciclosporin"
"IN","cilastatin"
"IN","cilostazol"
"IN","cimetidine"
"IN","cinacalcet"
"IN","cinchocaine"
"IN","cinnamic aldehyde"
"IN","cinnamyl alcohol"
"IN","ciprofloxacin"
"IN","cisatracurium"
"IN","cisplatin"
"IN","citalopram"
"IN","citric acid (anhydrous)"
"IN","cladribine"
"IN","clarithromycin"
"IN","clascoterone"
"IN","clavulanic acid"
"IN","clevidipine"
"IN","clidinium"
"IN","clindamycin"
"IN","clioquinol"
"IN","clobazam"
"IN","clobetasol"
"IN","clocortolone"
"IN","clofarabine"
"IN","clomifene"
"IN","clomiphene"
"IN","clomipramine"
"IN","clonazepam"
"IN","clonidine"
"IN","clopidogrel"
"IN","clorazepic acid"
"IN","clotrimazole"
"IN","clozapine"
"IN","coagulation factor IX, II, VII and X in combination"
"IN","coagulation factor VIIa (recombinant)"
"IN","coagulation factor X, human"
"IN","cobicistat"
"IN","cobimetinib"
"IN","codeine anhydrous"
"IN","colchicine"
"IN","colecalciferol"
"IN","colesevelam"
"IN","colestipol"
"IN","colestyramine"
"IN","colistimethate"
"IN","collagenase"
"IN","collagenase Clostridium histolyticum"
"IN","collagenase clostridium histolyticum"
"IN","complement C1 esterase inhibitor"
"IN","conivaptan"
"IN","conjugated estrogens"
"IN","copanlisib"
"IN","copper Cu 64 dotatate"
"IN","copper Cu-64 dotatate"
"IN","corticotropin"
"IN","corticotropin, repository"
"IN","cortisone"
"IN","cosyntropin"
"IN","crisaborole"
"IN","crizanlizumab"
"IN","crizotinib"
"IN","crofelemer"
"IN","cromoglicic acid"
"IN","cromolyn"
"IN","cyanocobalamin"
"IN","cyanocobalamin (vitamin B12)"
"IN","cyclobenzaprine"
"IN","cyclosporine"
"IN","cysteamine"
"IN","cytarabine"
"IN","cytomegalovirus immune globulin"
"IN","cytomegalovirus immune globulin (human)"
"IN","cytomegalovirus immunoglobulin"
"IN","dabigatran"
"IN","dabrafenib"
"IN","dacarbazine"
"IN","dactinomycin"
"IN","dalbavancin"
"IN","dalfampridine"
"IN","dalteparin"
"IN","dalteparin,porcine"
"IN","danazol"
"IN","dantrolene"
"IN","dapagliflozin"
"IN","dapiprazole"
"IN","dapsone"
"IN","daptomycin"
"IN","daratumumab"
"IN","darbepoetin alfa"
"IN","daridorexant"
"IN","darifenacin"
"IN","darunavir"
"IN","dasiglucagon"
"IN","daunorubicin"
"IN","deacetylbisacodyl"
"IN","decitabine"
"IN","deferasirox"
"IN","deferiprone"
"IN","deferoxamine"
"IN","deflazacort"
"IN","degarelix"
"IN","delafloxacin"
"IN","demeclocycline"
"IN","denosumab"
"IN","deoxycholic acid"
"IN","desflurane"
"IN","desipramine"
"IN","desirudin"
"IN","desloratadine"
"IN","desmopressin"
"IN","desogestrel"
"IN","desonide"
"IN","desoximetasone"
"IN","desvenlafaxine"
"IN","deucravacitinib"
"IN","dexamethasone"
"IN","dexamfetamine"
"IN","dexlansoprazole"
"IN","dexmedetomidine"
"IN","dexmethylphenidate"
"IN","dexrazoxane"
"IN","dextran 40"
"IN","dextran 70"
"IN","dextran 75"
"IN","dextroamphetamine"
"IN","dextromethorphan"
"IN","dextropropoxyphene"
"IN","diatrizoic acid"
"IN","diazepam"
"IN","diazolidinyl urea"
"IN","diazolidinylurea"
"IN","dibenzothiazyl disulfide"
"IN","dibucaine"
"IN","dichlorphenamide"
"IN","diclofenac"
"IN","diclofenamide"
"IN","dicloxacillin"
"IN","dicyclomine"
"IN","dicycloverine"
"IN","didanosine"
"IN","dienogest"
"IN","diethylpropion"
"IN","difelikefalin"
"IN","difenoxin"
"IN","diflorasone"
"IN","diflunisal"
"IN","digoxin"
"IN","digoxin immune Fab (ovine)"
"IN","dihematoporphyrin ether"
"IN","dihydrocodeine"
"IN","dihydroergotamine"
"IN","diltiazem"
"IN","dimercaprol"
"IN","dinoprostone"
"IN","dinutuximab"
"IN","dipentamethylenethiuram disulfide"
"IN","diphenhydramine"
"IN","diphenoxylate"
"IN","diphenylguanidine"
"IN","diphtheria protein"
"IN","diphtheria toxoid"
"IN","diphtheria toxoid protein"
"IN","diphtheria toxoid vaccine, inactivated"
"IN","dipyridamole"
"IN","disopyramide"
"IN","disperse blue 106"
"IN","disulfiram"
"IN","divalproex sodium (as valproic acid)"
"IN","dobutamine"
"IN","docetaxel anhydrous"
"IN","dofetilide"
"IN","dolasetron"
"IN","dolutegravir"
"IN","donepezil"
"IN","dopamine"
"IN","doravirine"
"IN","dornase alfa"
"IN","dornase alfa (desoxyribonuclease)"
"IN","dorzolamide"
"IN","dostarlimab"
"IN","doxapram"
"IN","doxazosin"
"IN","doxepin"
"IN","doxercalciferol"
"IN","doxorubicin"
"IN","doxycycline"
"IN","doxylamine"
"IN","dronabinol"
"IN","dronedarone"
"IN","droperidol"
"IN","drospirenone"
"IN","dulaglutide"
"IN","duloxetine"
"IN","dupilumab"
"IN","durlobactam"
"IN","durvalumab"
"IN","dutasteride"
"IN","ecallantide"
"IN","echothiophate"
"IN","econazole"
"IN","ecothiopate"
"IN","eculizumab"
"IN","edetic acid"
"IN","edoxaban"
"IN","efavirenz"
"IN","efgartigimod alfa"
"IN","efinaconazole"
"IN","eflapegrastim"
"IN","eflornithine"
"IN","elacestrant"
"IN","elagolix"
"IN","elbasvir"
"IN","eletriptan"
"IN","eliglustat"
"IN","elosulfase alfa"
"IN","elotuzumab"
"IN","eltrombopag"
"IN","eluxadoline"
"IN","elvitegravir"
"IN","emapalumab"
"IN","empagliflozin"
"IN","emtricitabine"
"IN","enalapril"
"IN","enasidenib"
"IN","enfuvirtide"
"IN","enoxaparin"
"IN","entacapone"
"IN","enzalutamide"
"IN","ephedrine"
"IN","epinastine"
"IN","epinephrine"
"IN","epirubicin"
"IN","eplerenone"
"IN","epoetin alfa"
"IN","epoprostenol"
"IN","eprosartan"
"IN","eptifibatide"
"IN","eptinezumab"
"IN","eravacycline"
"IN","erdafitinib"
"IN","ergocalciferol"
"IN","ergocalciferol (vitamin D2)"
"IN","ergotamine"
"IN","eribulin"
"IN","erlotinib"
"IN","ertapenem"
"IN","erythromycin"
"IN","erythromycin base"
"IN","escitalopram"
"IN","esmolol"
"IN","esomeprazole"
"IN","estazolam"
"IN","estetrol"
"IN","estradiol"
"IN","estramustine"
"IN","estrogens, conjugated"
"IN","estrogens, conjugated (USP)"
"IN","etacrynic acid"
"IN","etanercept"
"IN","etelcalcetide"
"IN","eteplirsen"
"IN","ethacrynic acid"
"IN","ethambutol"
"IN","ethanolamine"
"IN","ethinyl estradiol"
"IN","ethinylestradiol"
"IN","ethiodized oil"
"IN","ethionamide"
"IN","ethosuximide"
"IN","ethyl-p-hydroxybenzoate"
"IN","ethylenediamine"
"IN","ethylparaben"
"IN","ethynodiol"
"IN","etidronic acid"
"IN","etodolac"
"IN","etomidate"
"IN","etonogestrel"
"IN","etoposide"
"IN","etravirine"
"IN","etynodiol"
"IN","eugenol"
"IN","everolimus"
"IN","evinacumab"
"IN","evolocumab"
"IN","exemestane"
"IN","exenatide"
"IN","ezetimibe"
"IN","factor II (prothrombin)"
"IN","factor IX"
"IN","factor IX (human)"
"IN","factor IX human recombinant, threonine 148"
"IN","factor VIII inhibitor bypassing activity"
"IN","famciclovir"
"IN","famotidine"
"IN","fampridine"
"IN","febuxostat"
"IN","felbamate"
"IN","felodipine"
"IN","fenofibrate"
"IN","fenofibric acid"
"IN","fenoldopam"
"IN","fenoprofen"
"IN","fentanyl"
"IN","ferric cation"
"IN","ferumoxides"
"IN","ferumoxytol"
"IN","fexinidazole"
"IN","fexofenadine"
"IN","fibrinogen, human"
"IN","fidaxomicin"
"IN","filgrastim"
"IN","finasteride"
"IN","finerenone"
"IN","fingolimod"
"IN","flavoxate"
"IN","flecainide"
"IN","florbetaben (18F)"
"IN","florbetaben F-18"
"IN","florbetapir (18F)"
"IN","florbetapir F 18"
"IN","florbetapir F-18"
"IN","flotufolastat F 18"
"IN","floxuridine"
"IN","fluciclovine (18F)"
"IN","fluciclovine F 18"
"IN","fluciclovine F-18"
"IN","fluconazole"
"IN","flucytosine"
"IN","fludarabine"
"IN","fludeoxyglucose (18F)"
"IN","fludeoxyglucose F-18"
"IN","fludeoxyglucose F18"
"IN","fludroxycortide"
"IN","flumazenil"
"IN","fluocinolone acetonide"
"IN","fluocinonide"
"IN","fluorescein"
"IN","fluorodeoxyglucose F18"
"IN","fluoroestradiol F-18"
"IN","fluoroestradiol f 18"
"IN","fluoromethalone"
"IN","fluorometholone"
"IN","fluorouracil"
"IN","fluoxetine"
"IN","fluoxymesterone"
"IN","fluphenazine"
"IN","flurandrenolide"
"IN","flurazepam"
"IN","flurbiprofen"
"IN","flutamide"
"IN","flutemetamol (18F)"
"IN","flutemetamol F-18"
"IN","fluticasone"
"IN","fluvastatin"
"IN","fluvoxamine"
"IN","follicle stimulating hormone"
"IN","follitropin (FSH)"
"IN","fomepizole"
"IN","fondaparinux"
"IN","foreskin fibroblast, neonatal"
"IN","foreskin keratinocyte, neonatal"
"IN","formaldehyde"
"IN","formoterol"
"IN","fosaprepitant"
"IN","foscarnet"
"IN","fosdenopterin"
"IN","fosinopril"
"IN","fosinoprilat"
"IN","frovatriptan"
"IN","fulvestrant"
"IN","furosemide"
"IN","futibatinib"
"IN","gadobutrol"
"IN","gadodiamide"
"IN","gadofosveset"
"IN","gadolinium cation (3+)"
"IN","gadoteridol"
"IN","galantamine"
"IN","gallium (68Ga) gozetotide"
"IN","gallium Ga-68 gozetotide"
"IN","gallium(Ga-68)PSMA-11"
"IN","galsulfase"
"IN","gamma-Hydroxybutyric acid"
"IN","gamma-hydroxybutyric acid"
"IN","ganaxolone"
"IN","ganciclovir"
"IN","ganirelix"
"IN","gefitinib"
"IN","gemcitabine"
"IN","gemfibrozil"
"IN","gemifloxacin"
"IN","gemtuzumab ozogamicin"
"IN","gentamicin"
"IN","geraniol"
"IN","givosiran"
"IN","glasdegib"
"IN","glecaprevir"
"IN","glibenclamide"
"IN","glimepiride"
"IN","glipizide"
"IN","glucagon"
"IN","glucarpidase"
"IN","gluconolactone"
"IN","glyburide"
"IN","glycerin"
"IN","glycerol"
"IN","glyceryl trinitrate"
"IN","glycopyrronium"
"IN","golimumab"
"IN","golodirsen"
"IN","goserelin"
"IN","granisetron"
"IN","griseofulvin"
"IN","guaifenesin"
"IN","guanabenz"
"IN","guanfacine"
"IN","guselkumab"
"IN","halcinonide"
"IN","halobetasol"
"IN","haloperidol"
"IN","heparin"
"IN","heparin (porcine)"
"IN","hepatitis A vaccine (inactivated) strain HM175"
"IN","hepatitis A virus strain CR 326F antigen, inactivated"
"IN","hepatitis B immune globulin"
"IN","hepatitis B immunoglobulin"
"IN","hepatitis B surface antigen vaccine"
"IN","hepatitis B virus subtype ADW2 HBsAg surface protein antigen"
"IN","hepatitis B virus vaccine"
"IN","hetastarch"
"IN","hexachlorophene"
"IN","histrelin"
"IN","homatropine"
"IN","human cord blood hematopoietic progenitor cell"
"IN","human vaccinia immune globulin"
"IN","human-bovine reassortant rotavirus strain G1 vaccine"
"IN","human-bovine reassortant rotavirus strain G2 vaccine"
"IN","human-bovine reassortant rotavirus strain G3 vaccine"
"IN","human-bovine reassortant rotavirus strain G4 vaccine"
"IN","human-bovine reassortant rotavirus strain P1A[8] vaccine"
"IN","hyaluronidase, bovine"
"IN","hyaluronidase, human recombinant"
"IN","hyaluronidase, ovine"
"IN","hydralazine"
"IN","hydrochlorothiazide"
"IN","hydrocodone"
"IN","hydrocortisone"
"IN","hydroflumethiazide"
"IN","hydromorphone"
"IN","hydroquinone"
"IN","hydroxocobalamin"
"IN","hydroxyamphetamine"
"IN","hydroxycarbamide"
"IN","hydroxychloroquine"
"IN","hydroxycitronellal"
"IN","hydroxyethyl starch"
"IN","hydroxyethyl starch 130-0.4"
"IN","hydroxyethyl starch 130/0.4"
"IN","hydroxyethylstarch"
"IN","hydroxyprogesterone"
"IN","hydroxypropyl cellulose"
"IN","hydroxypropyl cellulose (1600000 WAMW)"
"IN","hydroxypropyl cellulose (type H)"
"IN","hydroxypropylcellulose"
"IN","hydroxyurea"
"IN","hydroxyzine"
"IN","ibalizumab"
"IN","ibandronic acid"
"IN","ibrexafungerp"
"IN","ibritumomab tiuxetan"
"IN","ibrutinib"
"IN","ibuprofen"
"IN","ibutilide"
"IN","icatibant"
"IN","idarubicin"
"IN","idarucizumab"
"IN","idelalisib"
"IN","idoxuridine"
"IN","idursulfase"
"IN","ifosfamide"
"IN","iloperidone"
"IN","iloprost"
"IN","imatinib"
"IN","imidurea"
"IN","imiglucerase"
"IN","imipramine"
"IN","indapamide"
"IN","indigotindisulfonic acid"
"IN","indium (111In) pentetreotide"
"IN","indium chloride In-111"
"IN","indium oxyquinoline In-111"
"IN","indium pentetreotide In-111"
"IN","indium-111 chloride"
"IN","indocyanine green"
"IN","indometacin"
"IN","indomethacin"
"IN","inebilizumab"
"IN","infliximab"
"IN","inotersen"
"IN","inotuzumab ozogamicin"
"IN","insulin (human)"
"IN","insulin aspart"
"IN","insulin aspart, human"
"IN","insulin degludec"
"IN","insulin detemir"
"IN","insulin glargine"
"IN","insulin glargine, human recombin. analog"
"IN","insulin glulisine"
"IN","insulin glulisine, human"
"IN","insulin lispro"
"IN","insulin regular"
"IN","insulin regular human recombinant"
"IN","insulin regular, human"
"IN","insulin regular, human semi-synthetic"
"IN","insulin, regular, human"
"IN","interferon alfa-2b"
"IN","interferon alfa-2b,recomb."
"IN","interferon alfa-n3"
"IN","interferon beta-1a"
"IN","interferon beta-1b"
"IN","interferon gamma-1b"
"IN","iobenguane (131I)"
"IN","iobenguane I-131"
"IN","iobenguane iodine-131"
"IN","iobenguane sulfate I-123"
"IN","iodine ioflupane (123I)"
"IN","iodine-123"
"IN","iodixanol"
"IN","iodixanol (as iodine)"
"IN","ioflupane I 123"
"IN","ioflupane I-123"
"IN","iohexol"
"IN","iopamidol"
"IN","iopromide"
"IN","iopromide (as iodine)"
"IN","iotalamic acid"
"IN","iothalamic acid"
"IN","ioversol"
"IN","ipilimumab"
"IN","ipratropium"
"IN","irbesartan"
"IN","irinotecan"
"IN","iron oxide saccharated"
"IN","iron sucrose"
"IN","iron sucrose complex"
"IN","isatuximab"
"IN","isavuconazole"
"IN","isocarboxazid"
"IN","isoeugenol"
"IN","isoflurane"
"IN","isoniazid"
"IN","isoprenaline"
"IN","isoproterenol"
"IN","isosorbide dinitrate"
"IN","isosorbide mononitrate"
"IN","isotretinoin"
"IN","isradipine"
"IN","itraconazole"
"IN","ivabradine"
"IN","ivacaftor"
"IN","ivermectin"
"IN","ivosidenib"
"IN","ixabepilone"
"IN","ixazomib"
"IN","ixekizumab"
"IN","kanamycin"
"IN","ketamine"
"IN","ketoconazole"
"IN","ketoprofen"
"IN","ketorolac"
"IN","ketotifen"
"IN","labetalol"
"IN","lactitol"
"IN","lactulose"
"IN","lamivudine"
"IN","lamotrigine"
"IN","lanadelumab"
"IN","lanolin alcohols"
"IN","lanreotide"
"IN","lansoprazole"
"IN","lanthanum cation (3+)"
"IN","lapatinib"
"IN","laronidase"
"IN","larotrectinib"
"IN","latanoprost"
"IN","laureth 9"
"IN","laureth-9"
"IN","lecanemab"
"IN","ledipasvir"
"IN","lefamulin"
"IN","leflunomide"
"IN","lemborexant"
"IN","lenalidomide"
"IN","leniolisib"
"IN","lenvatinib"
"IN","letermovir"
"IN","letrozole"
"IN","leucovorin"
"IN","leuprolide"
"IN","leuprorelin"
"IN","levalbuterol"
"IN","levobunolol"
"IN","levocarnitine"
"IN","levocetirizine"
"IN","levofloxacin"
"IN","levoketoconazole"
"IN","levoleucovorin"
"IN","levomilnacipran"
"IN","levonorgestrel"
"IN","levorphanol"
"IN","levothyroxine"
"IN","lidocaine"
"IN","lifitegrast"
"IN","linaclotide"
"IN","linagliptin"
"IN","linezolid"
"IN","liothyronine"
"IN","liraglutide"
"IN","lisdexamfetamine"
"IN","lithium cation"
"IN","lixisenatide"
"IN","lodoxamide"
"IN","lomitapide"
"IN","lomustine"
"IN","lonafarnib"
"IN","lonapegsomatropin"
"IN","loperamide"
"IN","lopinavir"
"IN","lorazepam"
"IN","lorlatinib"
"IN","losartan"
"IN","loteprednol"
"IN","lotilaner"
"IN","lovastatin"
"IN","lubiprostone"
"IN","luliconazole"
"IN","lumateperone"
"IN","lumefantrine"
"IN","lurasidone"
"IN","lurbinectedin"
"IN","luspatercept"
"IN","lutetium (177Lu) vipivotide tetraxetan"
"IN","lutetium Lu 177 vipivotide tetraxetan"
"IN","lutetium Lu-177 vipivotide tetraxetan"
"IN","lutropin alfa"
"IN","lymphocyte immune globulin, anti-thymocyte (equine)"
"IN","lymphocyte immune globulin,antithymocyte (equine)"
"IN","macimorelin"
"IN","macitentan"
"IN","mafenide"
"IN","magnesium cation"
"IN","malathion"
"IN","manganese cation (2+)"
"IN","mannitol"
"IN","maralixibat"
"IN","maraviroc"
"IN","margetuximab"
"IN","maribavir"
"IN","mavacamten"
"IN","measles virus vaccine live, Enders' attenuated Edmonston strain"
"IN","mebendazole"
"IN","mecamylamine"
"IN","mechlorethamine"
"IN","meclizine"
"IN","meclozine"
"IN","medroxyprogesterone"
"IN","medrysone"
"IN","mefenamic acid"
"IN","mefloquine"
"IN","megestrol"
"IN","meloxicam"
"IN","melphalan"
"IN","memantine"
"IN","meningococcal group A polysaccharide"
"IN","meningococcal polysaccharides A"
"IN","meperidine"
"IN","mepivacaine"
"IN","mepolizumab"
"IN","mercaptamine"
"IN","mercaptobenzothiazole"
"IN","mesalamine"
"IN","mesalazine"
"IN","mesuximide"
"IN","metamfetamine"
"IN","metaxalone"
"IN","metformin"
"IN","methacholine"
"IN","methadone"
"IN","methamphetamine"
"IN","methimazole"
"IN","methocarbamol"
"IN","methohexital"
"IN","methotrexate"
"IN","methoxsalen"
"IN","methoxy polyethylene glycol-epoetin beta"
"IN","methscopolamine"
"IN","methsuximide"
"IN","methyl 5-aminolevulinate"
"IN","methyl aminolevulinate"
"IN","methylchloroisothiazolinone"
"IN","methyldibromo glutaronitrile"
"IN","methyldibromoglutaronitrile"
"IN","methylergometrine"
"IN","methylergonovine"
"IN","methylnaltrexone"
"IN","methylparaben"
"IN","methylphenidate"
"IN","methylprednisolone"
"IN","methylscopolamine"
"IN","methyltestosterone"
"IN","metirosine"
"IN","metoclopramide"
"IN","metolazone"
"IN","metoprolol"
"IN","metreleptin"
"IN","metronidazole"
"IN","metyrapone"
"IN","metyrosine"
"IN","mexiletine"
"IN","micafungin"
"IN","miconazole"
"IN","midazolam"
"IN","midodrine"
"IN","midostaurin"
"IN","mifepristone"
"IN","miglitol"
"IN","miglustat"
"IN","milnacipran"
"IN","milrinone"
"IN","miltefosine"
"IN","minocycline"
"IN","minoxidil"
"IN","mipomersen"
"IN","mirabegron"
"IN","mirikizumab"
"IN","misoprostol"
"IN","mitapivat"
"IN","mitomycin"
"IN","mitoxantrone"
"IN","mobocertinib"
"IN","modafinil"
"IN","moexiprilat"
"IN","mogamulizumab"
"IN","molindone"
"IN","mometasone"
"IN","montelukast"
"IN","morphine"
"IN","morpholinyl mercaptobenzothiazole"
"IN","moxifloxacin"
"IN","mumps virus vaccine live, Jeryl Lynn strain"
"IN","mupirocin"
"IN","mycophenolic acid"
"IN","nabilone"
"IN","nabumetone"
"IN","nadolol"
"IN","nafarelin"
"IN","nafcillin"
